,Region,Disease,Age_group,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0
4736,Томская область,"Беременность, роды и послеродовой период",15-17 лет,1692.9,1326.1,1607.3,2135.1,1494.2,1413.7,1072.2,995.6,996.1,1135.9,1027.0,821.8
4737,Томская область,"Беременность, роды и послеродовой период",18 лет и старше,5158.6,6106.4,5658.0,6174.6,6105.7,8114.7,7155.8,6275.5,6218.5,5632.0,5924.9,6259.5
4738,Томская область,"Беременность, роды и послеродовой период",Всего,4490.0,5322.7,5003.0,5515.3,5444.0,7221.1,6298.5,5535.5,5477.0,4942.9,5184.9,5451.5
4739,Томская область,Болезни глаза и его придаточного аппарата,0-14 лет,10155.8,9055.6,8459.3,7919.5,7073.4,6893.2,7959.1,7380.9,7361.5,6679.1,7401.8,7271.5
4740,Томская область,Болезни глаза и его придаточного аппарата,15-17 лет,7023.2,6714.0,6781.6,6469.9,5777.8,6630.0,6800.5,5789.4,6001.9,5290.1,6863.1,6241.8
4741,Томская область,Болезни глаза и его придаточного аппарата,18 лет и старше,3855.4,3506.4,2617.6,2761.6,2388.1,2232.4,3044.0,2757.3,2538.1,2549.2,2405.0,2166.0
4742,Томская область,Болезни глаза и его придаточного аппарата,Всего,4947.1,4462.9,3638.2,3655.9,3201.4,3073.6,3937.3,3588.3,3428.3,3335.0,3397.3,3176.8
4743,Томская область,Болезни костно-мышечной системы и соединительной ткани,0-14 лет,5344.5,4757.7,4041.7,4148.4,3839.5,4208.3,5204.6,4454.9,4575.8,4147.2,4808.4,4455.1
4744,Томская область,Болезни костно-мышечной системы и соединительной ткани,15-17 лет,7384.6,7637.5,7078.5,6946.1,6450.8,7428.1,8354.1,7246.7,7116.6,7777.6,9620.4,8022.4
4745,Томская область,Болезни костно-мышечной системы и соединительной ткани,18 лет и старше,3123.9,3342.1,2415.0,2490.4,2605.5,2457.5,3460.5,2940.2,2904.0,2857.6,3071.8,2727.5
4746,Томская область,Болезни костно-мышечной системы и соединительной ткани,Всего,3659.9,3739.5,2838.5,2892.9,2912.0,2871.9,3885.2,3307.0,3295.9,3214.6,3071.8,2727.5
4747,Томская область,Болезни мочеполовой системы,0-14 лет,3462.4,3570.6,3352.7,3112.4,3132.7,3141.6,4065.2,3589.4,3563.2,3375.2,3279.1,3206.2
4748,Томская область,Болезни мочеполовой системы,15-17 лет,7412.7,7683.5,7078.5,5854.1,5427.4,6135.7,6132.4,5448.3,5604.3,5127.4,4895.1,4471.1
4749,Томская область,Болезни мочеполовой системы,18 лет и старше,6511.1,6827.4,5806.5,4996.2,4270.3,4546.2,5638.7,5136.8,5431.7,5342.2,5566.5,5089.7
4750,Томская область,Болезни мочеполовой системы,Всего,6100.0,6386.9,5497.8,4747.5,4134.7,4379.1,5404.1,4896.5,5128.7,4997.9,5150.5,4741.9
4751,Томская область,Болезни нервной системы,0-14 лет,5089.9,4548.2,6161.0,6228.7,4752.5,5907.6,7385.5,6292.8,6213.7,4965.2,4937.9,4555.3
4752,Томская область,Болезни нервной системы,15-17 лет,3447.3,3612.6,3314.2,3861.7,3943.0,4487.9,5086.2,4762.7,4533.7,4852.9,5571.1,4994.8
4753,Томская область,Болезни нервной системы,18 лет и старше,843.1,782.6,712.7,713.5,607.2,640.8,908.7,892.3,929.6,923.3,787.6,662.0
4754,Томская область,Болезни нервной системы,Всего,1601.5,1460.4,1613.7,1640.9,1337.3,1558.1,2062.4,1872.3,1899.6,1726.6,1642.0,1467.5
4755,Томская область,Болезни органов дыхания,0-14 лет,117068.9,119682.5,101126.4,97903.0,107996.2,116236.4,131195.4,111195.8,111600.7,100931.6,110250.3,115377.7
4756,Томская область,Болезни органов дыхания,15-17 лет,52852.5,63168.2,57294.4,53256.2,68322.1,64332.8,70633.1,58596.4,65246.1,54439.5,57998.7,55214.1
4757,Томская область,Болезни органов дыхания,18 лет и старше,13687.3,12454.4,10541.4,10529.0,12135.0,12184.0,15261.9,12600.9,12816.1,11556.7,11395.6,11387.2
4758,Томская область,Болезни органов дыхания,Всего,30983.1,30438.6,25660.0,24969.9,28363.3,29599.6,35326.3,29788.3,30536.4,28110.2,29866.6,30863.8
4759,Томская область,Болезни органов пищеварения,0-14 лет,10377.4,10429.2,8848.5,9438.9,8189.9,7945.4,8503.8,8235.8,8177.3,7896.3,10694.8,10392.9
4760,Томская область,Болезни органов пищеварения,15-17 лет,5643.8,6536.4,6078.4,6248.2,5799.3,5667.2,5369.8,5070.7,5057.1,4815.6,5887.4,7469.2
4761,Томская область,Болезни органов пищеварения,18 лет и старше,2387.8,2545.6,1894.1,1813.5,1596.3,1552.3,2105.8,1994.2,2086.1,2136.7,2223.1,2538.4
4762,Томская область,Болезни органов пищеварения,Всего,3735.5,3879.4,3078.4,3098.6,2723.1,2649.4,3219.4,3086.9,3171.5,3201.2,3796.8,4055.5
4763,Томская область,Болезни системы кровообращения,0-14 лет,1259.5,1151.6,1160.1,881.5,772.4,674.7,801.5,719.9,642.9,548.0,664.3,616.5
4764,Томская область,Болезни системы кровообращения,15-17 лет,2162.4,1969.7,1890.7,1792.6,1641.1,1709.2,1960.1,1871.3,1610.9,1352.2,1784.9,1783.8
4765,Томская область,Болезни системы кровообращения,18 лет и старше,2363.5,2338.3,2002.7,1922.9,1830.6,1893.8,2691.9,2403.4,2480.8,2299.4,2904.2,2614.1
4766,Томская область,Болезни системы кровообращения,Всего,2189.2,2147.8,1874.9,1764.2,1664.9,1702.4,2369.9,2117.1,2154.0,1972.1,2483.9,2240.3
4767,Томская область,Болезни уха и сосцевидного отростка,0-14 лет,8429.8,7629.4,7401.7,6422.2,6650.9,6707.2,6788.4,6363.9,6852.0,6526.5,5496.2,5505.5
4768,Томская область,Болезни уха и сосцевидного отростка,15-17 лет,3234.5,3127.8,2876.2,2452.2,2643.0,2937.0,2634.5,2553.6,2963.6,2558.6,2381.0,2739.6
4769,Томская область,Болезни уха и сосцевидного отростка,18 лет и старше,1961.4,1817.1,1534.9,1469.1,1430.1,1606.0,1913.8,1774.7,1739.9,1562.4,1466.3,1380.8
4770,Томская область,Болезни уха и сосцевидного отростка,Всего,2986.9,2728.5,2447.0,2237.0,2256.2,2423.5,2708.8,2535.9,2615.8,2443.8,2191.8,2142.5
4771,Томская область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",0-14 лет,1499.2,1253.0,1177.2,981.2,1063.7,1530.3,1717.2,1584.2,1968.2,2031.4,2655.0,2600.7
4772,Томская область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",15-17 лет,2192.5,1941.2,1978.3,1494.3,1711.8,2465.3,2445.4,2546.9,2562.5,2734.9,3809.5,3836.1
4773,Томская область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",18 лет и старше,773.0,802.0,638.8,749.2,835.7,872.6,1129.9,1108.0,1524.8,1538.4,1826.1,1888.8
4774,Томская область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",Всего,949.5,918.5,770.9,809.8,897.5,1020.2,1262.9,1225.7,1626.5,1656.1,2025.5,2068.9
4775,Томская область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",0-14 лет,818.9,842.6,831.1,974.7,1023.7,1208.6,1339.6,1079.2,1053.7,1154.5,1308.7,1253.2
4776,Томская область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",15-17 лет,265.0,225.9,226.3,270.9,491.7,420.0,510.5,450.4,523.4,437.2,512.8,402.6
4777,Томская область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",18 лет и старше,18.2,24.9,16.6,24.1,21.1,17.3,25.3,23.2,31.1,24.4,18.4,14.8
4778,Томская область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",Всего,149.4,153.8,144.2,173.5,187.2,211.0,248.4,205.4,213.1,230.2,256.3,243.0
4779,Томская область,Все заболевания,0-14 лет,208166.8,205153.0,180270.3,173050.3,176690.0,188863.3,212961.7,184167.8,182780.1,166394.7,179057.9,181853.7
4780,Томская область,Все заболевания,15-17 лет,125054.0,136134.3,124273.4,117016.3,129225.4,129033.9,140125.4,120912.1,127246.5,115460.2,123759.6,116725.6
4781,Томская область,Все заболевания,18 лет и старше,52596.3,52560.2,43485.4,41823.1,41260.8,43202.6,53877.3,46863.0,48122.7,45161.3,46061.6,44618.0
4782,Томская область,Все заболевания,Всего,79273.8,78655.9,66719.8,63900.4,64455.9,67962.7,81720.5,71083.8,72489.6,71910.15,71330.7,70726.0
4783,Томская область,Некоторые инфекционные и паразитарные болезни,0-14 лет,14686.6,14383.2,13420.0,11532.9,10412.8,10842.7,11411.0,10884.0,9467.7,9285.6,9863.0,10302.8
4784,Томская область,Некоторые инфекционные и паразитарные болезни,15-17 лет,7360.5,7479.5,7044.4,4950.9,4637.6,4500.8,4682.8,4030.7,3996.7,3988.7,4332.3,4693.6
4785,Томская область,Некоторые инфекционные и паразитарные болезни,18 лет и старше,2339.7,3171.8,2540.1,2042.7,1839.1,1725.7,2089.5,1758.6,1867.0,1769.2,1725.9,1757.5
4786,Томская область,Некоторые инфекционные и паразитарные болезни,Всего,4421.8,5008.3,4311.8,3550.1,3220.9,3198.4,3646.5,3292.8,3177.7,3255.6,3212.0,3339.1
4787,Томская область,Новообразования,0-14 лет,607.1,533.6,537.8,576.0,603.1,610.0,814.1,654.7,631.5,563.7,604.9,595.4
4788,Томская область,Новообразования,15-17 лет,546.1,364.1,401.5,377.7,454.8,458.8,614.5,496.8,632.1,552.4,446.2,451.7
4789,Томская область,Новообразования,18 лет и старше,1293.8,1075.1,965.8,938.7,929.7,1009.1,1294.2,1075.3,1103.9,1224.5,1340.5,1348.0
4790,Томская область,Новообразования,Всего,1155.5,964.2,880.7,865.2,865.6,931.9,1197.5,991.1,1013.0,1104.5,1187.8,1190.6
4791,Томская область,"Отдельные состояния, возникающие в перинатальном периоде",0-14 лет,4394.1,4381.6,2420.5,2509.7,2485.7,2259.6,1914.5,1163.8,954.4,888.3,823.3,857.6
4792,Томская область,Психические расстройства и расстройства поведения,0-14 лет,1361.2,1167.4,1455.4,1598.9,1581.6,1506.4,1172.5,1112.1,1169.5,1309.2,2187.8,1515.4
4793,Томская область,Психические расстройства и расстройства поведения,15-17 лет,2005.8,2673.8,2061.0,2567.2,3300.7,2271.4,2590.4,2093.2,1818.2,2084.2,2187.8,1515.4
4794,Томская область,Психические расстройства и расстройства поведения,18 лет и старше,708.4,871.2,757.2,734.0,562.0,646.4,778.6,621.1,632.8,645.5,620.7,521.0
4795,Томская область,Психические расстройства и расстройства поведения,Всего,868.1,994.2,911.2,926.6,801.5,825.8,895.9,742.1,754.0,799.2,703.4,616.2
4796,Томская область,"Травмы, отравления и другие последствия воздействия внешних причин",0-14 лет,9081.0,8886.3,7788.8,7290.7,7142.7,6853.0,8861.6,7407.9,6868.0,6444.8,6001.5,5980.1
4797,Томская область,"Травмы, отравления и другие последствия воздействия внешних причин",15-17 лет,11080.9,12857.8,10319.6,11232.0,10698.1,10261.7,12060.0,10456.1,10138.0,9509.3,8391.6,6808.1
4798,Томская область,"Травмы, отравления и другие последствия воздействия внешних причин",18 лет и старше,6946.7,7228.0,6266.1,5888.7,5810.9,5757.2,7292.7,6549.3,6491.2,5566.9,5685.1,5618.3
4799,Томская область,"Травмы, отравления и другие последствия воздействия внешних причин",Всего,7463.7,7719.9,6650.1,6284.6,6164.7,6057.9,7685.8,6799.1,6654.1,5826.2,5685.1,5618.3
4800,Республика Бурятия,"Беременность, роды и послеродовой период",15-17 лет,1418.4,1599.6,1412.7,1216.3,1250.5,1065.7,903.2,810.1,943.9,1164.3,997.5,995.2
4801,Республика Бурятия,"Беременность, роды и послеродовой период",18 лет и старше,6587.8,6809.1,6870.9,7438.6,7720.8,8681.4,8479.2,7870.6,7948.5,7354.9,6402.0,6366.5
4802,Республика Бурятия,"Беременность, роды и послеродовой период",Всего,5413.2,5686.1,5790.9,6310.5,6596.5,7419.3,7242.9,6707.2,6757.1,6215.8,5392.9,5346.5
4803,Республика Бурятия,Болезни глаза и его придаточного аппарата,0-14 лет,4877.2,4366.3,4302.2,4125.7,3914.8,4046.5,4428.1,4278.0,3832.3,3891.3,3456.9,3591.9
4804,Республика Бурятия,Болезни глаза и его придаточного аппарата,15-17 лет,4214.6,4308.2,5174.1,4150.2,4408.7,5210.7,5361.9,5447.9,5233.7,4427.1,5579.2,4417.1
4805,Республика Бурятия,Болезни глаза и его придаточного аппарата,18 лет и старше,2253.5,2596.4,2552.9,2886.7,2494.4,2718.7,3079.7,3143.7,2892.6,3214.7,3059.4,2549.9
4806,Республика Бурятия,Болезни глаза и его придаточного аппарата,Всего,2874.5,3026.6,3015.9,3179.6,2846.6,3073.0,3429.7,3456.2,3169.0,3404.1,3230.3,2847.4
4807,Республика Бурятия,Болезни костно-мышечной системы и соединительной ткани,0-14 лет,2409.5,2423.9,2070.9,2078.7,2212.4,2124.7,2201.3,1926.8,1934.6,1703.6,2093.7,1294.0
4808,Республика Бурятия,Болезни костно-мышечной системы и соединительной ткани,15-17 лет,2434.5,2949.6,2830.6,2328.0,3013.3,2915.3,2619.7,2502.9,3069.8,2536.2,2292.1,2233.5
4809,Республика Бурятия,Болезни костно-мышечной системы и соединительной ткани,18 лет и старше,2939.7,3135.3,3082.6,3165.1,2835.4,2649.6,2492.0,2729.9,2586.5,2892.0,2375.7,2373.1
4810,Республика Бурятия,Болезни костно-мышечной системы и соединительной ткани,Всего,2807.5,2991.2,2879.7,2920.4,2720.4,2555.4,2437.9,2556.7,2464.4,2616.4,2375.7,2373.1
4811,Республика Бурятия,Болезни мочеполовой системы,0-14 лет,2429.6,2468.7,2195.7,2204.1,2072.7,2772.6,2427.3,2321.2,1899.2,1968.4,1183.5,1846.4
4812,Республика Бурятия,Болезни мочеполовой системы,15-17 лет,2701.3,3361.9,4031.8,3360.9,3141.8,3444.6,3094.7,3510.6,3328.2,3645.3,2226.0,2236.6
4813,Республика Бурятия,Болезни мочеполовой системы,18 лет и старше,3589.0,3572.8,3729.1,3636.7,3615.1,3906.7,3572.6,3783.5,3881.0,4119.0,3412.3,3199.0
4814,Республика Бурятия,Болезни мочеполовой системы,Всего,3313.3,3353.5,3456.7,3350.8,3294.9,3665.2,3325.7,3473.0,3443.0,3625.7,2873.0,2860.5
4815,Республика Бурятия,Болезни нервной системы,0-14 лет,2511.6,3011.1,2929.7,2863.2,3314.6,2371.6,2792.0,2817.0,2757.6,2563.7,1687.4,1842.4
4816,Республика Бурятия,Болезни нервной системы,15-17 лет,2342.2,2762.5,2946.2,2962.7,3455.2,3781.4,3978.9,3844.5,4050.6,3871.0,1769.5,3141.3
4817,Республика Бурятия,Болезни нервной системы,18 лет и старше,1112.3,1023.6,1259.3,1329.4,1158.4,1253.3,1188.8,1109.5,1186.5,1175.7,990.6,981.8
4818,Республика Бурятия,Болезни нервной системы,Всего,1454.9,1496.2,1659.6,1695.0,1669.4,1567.4,1607.6,1554.8,1613.9,1571.0,1172.4,1247.7
4819,Республика Бурятия,Болезни органов дыхания,0-14 лет,58404.2,62397.9,67479.4,68679.7,81339.3,84660.6,73526.8,76777.7,74646.8,73501.5,70744.6,71822.8
4820,Республика Бурятия,Болезни органов дыхания,15-17 лет,29431.9,34160.3,38282.6,37958.2,46331.9,46084.2,49102.4,47452.0,49659.1,54082.3,43339.3,48997.1
4821,Республика Бурятия,Болезни органов дыхания,18 лет и старше,12153.5,12818.4,12492.5,13435.2,15149.8,14448.8,13728.0,13565.8,13468.2,13510.2,12859.8,14785.5
4822,Республика Бурятия,Болезни органов дыхания,Всего,22033.9,23346.3,24142.1,25078.0,29311.3,29509.7,26981.4,27744.7,27621.9,28152.0,26853.3,28852.3
4823,Республика Бурятия,Болезни органов пищеварения,0-14 лет,8847.5,9215.7,8986.0,9027.2,8824.0,8484.6,8426.2,6561.7,6686.7,6554.3,4967.3,5616.8
4824,Республика Бурятия,Болезни органов пищеварения,15-17 лет,7149.1,8289.4,7919.5,8878.8,6749.7,6705.2,6903.2,7349.1,6469.7,6222.8,4729.1,4638.6
4825,Республика Бурятия,Болезни органов пищеварения,18 лет и старше,3285.0,3270.3,3168.8,2898.0,2694.1,2247.6,2227.5,2635.0,2543.5,2700.6,2538.5,2964.5
4826,Республика Бурятия,Болезни органов пищеварения,Всего,4583.5,4673.6,4505.1,4334.7,4051.0,3645.9,3636.1,3605.0,3550.8,3670.6,3155.2,3621.4
4827,Республика Бурятия,Болезни системы кровообращения,0-14 лет,631.6,738.0,712.9,752.9,967.3,947.3,658.2,550.8,569.4,398.6,173.4,221.0
4828,Республика Бурятия,Болезни системы кровообращения,15-17 лет,1151.0,1405.8,1992.6,1487.2,1625.8,1587.8,1248.6,1179.2,1363.7,1052.0,727.3,1070.0
4829,Республика Бурятия,Болезни системы кровообращения,18 лет и старше,3107.3,3069.4,2883.4,2504.4,2526.2,2403.4,2518.0,2534.1,2781.9,2901.6,3010.7,3670.1
4830,Республика Бурятия,Болезни системы кровообращения,Всего,2514.8,2536.5,2430.1,2124.6,2186.2,2085.2,2100.0,2079.3,2266.4,2285.7,2299.2,2802.1
4831,Республика Бурятия,Болезни уха и сосцевидного отростка,0-14 лет,2565.9,2600.1,2739.4,2136.5,2556.0,2688.2,3199.1,2917.5,2822.7,2968.7,2316.1,3006.3
4832,Республика Бурятия,Болезни уха и сосцевидного отростка,15-17 лет,2167.7,2092.3,1856.6,1705.0,2440.1,1822.8,1837.1,1792.9,2303.9,2593.4,2037.1,2377.0
4833,Республика Бурятия,Болезни уха и сосцевидного отростка,18 лет и старше,1291.1,1266.0,1414.4,1280.7,1686.8,1693.0,1446.4,1298.1,1466.8,1545.3,1347.4,1306.8
4834,Республика Бурятия,Болезни уха и сосцевидного отростка,Всего,1588.2,1563.7,1685.9,1463.1,1886.2,1894.8,1812.6,1648.6,1781.6,1895.5,1587.4,1727.6
4835,Республика Бурятия,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",0-14 лет,2427.5,2264.3,2008.2,2114.1,2482.7,1683.3,1861.7,1843.8,1602.3,1240.7,1187.1,1016.0
4836,Республика Бурятия,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",15-17 лет,3555.2,3387.3,3891.8,3754.4,3519.5,2804.9,2840.8,3510.6,3714.3,3368.8,4389.0,2642.2
4837,Республика Бурятия,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",18 лет и старше,959.1,1220.1,1195.0,1456.3,1203.6,1179.7,1128.2,1120.5,1184.1,1331.5,1536.8,1525.7
4838,Республика Бурятия,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",Всего,1399.1,1540.2,1486.1,1684.1,1543.8,1339.0,1334.8,1351.3,1356.3,1376.8,1550.6,1446.4
4839,Республика Бурятия,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",0-14 лет,337.2,403.3,456.0,630.7,511.0,512.2,479.7,473.3,527.1,509.8,248.3,322.8
4840,Республика Бурятия,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",15-17 лет,139.3,143.5,152.2,168.6,131.2,82.1,116.5,126.3,71.6,47.7,56.7,124.8
4841,Республика Бурятия,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",18 лет и старше,10.9,9.5,11.1,9.1,14.1,13.8,14.1,11.9,7.4,4.7,2.6,4.0
4842,Республика Бурятия,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",Всего,81.0,91.1,101.9,135.0,115.9,115.0,111.4,110.9,119.6,118.3,59.6,80.3
4843,Республика Бурятия,Все заболевания,0-14 лет,113720.6,118148.0,121023.2,118979.6,132367.3,128562.5,121692.7,121596.8,117975.7,114431.1,102606.9,104664.4
4844,Республика Бурятия,Все заболевания,15-17 лет,76859.8,84109.5,91517.4,87875.0,96510.0,95383.7,100032.9,99885.7,96696.7,101668.5,88284.4,88183.5
4845,Республика Бурятия,Все заболевания,18 лет и старше,47094.7,48287.4,47648.9,48986.6,49636.6,50119.3,47773.9,48738.3,48511.4,49803.2,46490.4,47026.1
4846,Республика Бурятия,Все заболевания,Всего,61628.5,63451.1,63679.4,64085.3,67643.6,67309.7,64450.8,65494.8,64816.4,62634.75,60453.1,61456.1
4847,Республика Бурятия,Некоторые инфекционные и паразитарные болезни,0-14 лет,6187.1,7442.2,7041.0,6042.5,5972.6,5351.8,6271.4,6969.0,6201.8,5962.2,4856.0,4486.9
4848,Республика Бурятия,Некоторые инфекционные и паразитарные болезни,15-17 лет,2248.2,3009.6,3098.4,2740.2,2073.1,1961.5,1768.4,1684.6,1721.7,1795.6,1511.3,1949.7
4849,Республика Бурятия,Некоторые инфекционные и паразитарные болезни,18 лет и старше,1471.3,1485.9,1514.5,1571.3,1295.0,1030.5,942.3,997.7,806.0,824.5,1018.9,718.8
4850,Республика Бурятия,Некоторые инфекционные и паразитарные болезни,Всего,2418.0,2691.2,2633.6,2477.3,2240.5,1920.2,2043.3,2251.1,1979.1,4585.7,1897.0,1614.5
4851,Республика Бурятия,Новообразования,0-14 лет,126.0,48.8,158.1,115.6,143.4,178.2,225.0,222.9,179.8,179.3,192.9,259.6
4852,Республика Бурятия,Новообразования,15-17 лет,140.9,127.1,83.2,100.7,150.0,189.6,191.2,189.5,180.6,117.6,154.3,293.2
4853,Республика Бурятия,Новообразования,18 лет и старше,654.7,619.8,565.2,565.5,750.8,820.6,936.4,937.3,891.3,962.6,868.1,886.7
4854,Республика Бурятия,Новообразования,Всего,522.2,484.4,464.0,458.9,608.7,670.3,767.5,764.6,717.1,1106.8,693.3,724.9
4855,Республика Бурятия,"Отдельные состояния, возникающие в перинатальном периоде",0-14 лет,3036.2,2823.9,2779.9,2988.5,3315.1,3451.5,3756.1,2971.9,2858.7,2165.1,2098.2,1894.8
4856,Республика Бурятия,Психические расстройства и расстройства поведения,0-14 лет,414.4,494.2,471.0,444.3,402.6,308.2,354.4,369.4,310.5,371.9,3378.4,330.7
4857,Республика Бурятия,Психические расстройства и расстройства поведения,15-17 лет,756.7,966.3,957.7,1142.9,1441.0,1185.9,1054.5,833.3,850.0,375.0,3378.4,330.7
4858,Республика Бурятия,Психические расстройства и расстройства поведения,18 лет и старше,295.8,248.6,218.9,305.6,252.4,280.9,270.6,264.2,324.9,271.4,452.5,214.8
4859,Республика Бурятия,Психические расстройства и расстройства поведения,Всего,346.8,335.8,304.2,369.4,327.9,319.5,314.4,305.3,339.2,297.1,492.4,235.3
4860,Республика Бурятия,"Травмы, отравления и другие последствия воздействия внешних причин",0-14 лет,5436.0,5165.8,5824.4,5623.3,5837.7,4634.2,4174.5,4041.1,3823.6,3847.6,2916.3,2640.5
4861,Республика Бурятия,"Травмы, отравления и другие последствия воздействия внешних причин",15-17 лет,10481.2,8705.4,9423.0,9703.3,10421.9,10291.2,12423.5,14105.6,7845.8,10096.9,11703.0,8634.6
4862,Республика Бурятия,"Травмы, отравления и другие последствия воздействия внешних причин",18 лет и старше,8205.8,8464.8,8026.7,8552.5,8623.6,8790.3,8838.5,9437.3,9711.3,9546.6,8703.7,8156.5
4863,Республика Бурятия,"Травмы, отравления и другие последствия воздействия внешних причин",Всего,7818.3,7859.4,7684.9,8044.1,8148.3,8022.5,8023.4,8485.7,8402.7,8297.3,8703.7,8156.5
4864,Республика Саха (Якутия),"Беременность, роды и послеродовой период",15-17 лет,1860.4,1283.1,1464.9,1498.8,1497.1,1992.5,1337.2,1514.1,1733.5,2377.9,1683.2,1347.2
4865,Республика Саха (Якутия),"Беременность, роды и послеродовой период",18 лет и старше,7617.1,7939.5,7013.2,6649.5,7295.3,6603.5,6349.8,5386.2,6585.6,7427.8,9132.6,7834.8
4866,Республика Саха (Якутия),"Беременность, роды и послеродовой период",Всего,6161.6,6420.9,5749.1,5501.7,6057.3,5546.1,5303.7,4529.9,5527.3,6235.3,7573.7,6488.2
4867,Республика Саха (Якутия),Болезни глаза и его придаточного аппарата,0-14 лет,6247.6,6769.0,7336.9,6827.6,8427.0,8380.4,7669.9,8395.2,8255.5,8807.0,7309.9,6963.7
4868,Республика Саха (Якутия),Болезни глаза и его придаточного аппарата,15-17 лет,5748.0,6454.9,5987.4,5735.9,7580.7,8097.4,8468.1,7884.2,8129.4,10330.7,6730.5,6074.5
4869,Республика Саха (Якутия),Болезни глаза и его придаточного аппарата,18 лет и старше,4008.9,4907.7,4348.5,3538.1,3531.4,3798.9,3621.9,3751.7,3846.1,3896.4,2822.4,2874.3
4870,Республика Саха (Якутия),Болезни глаза и его придаточного аппарата,Всего,4621.2,5408.9,5088.8,4363.4,4788.1,4995.4,4725.9,4958.9,5014.2,5280.6,4015.6,3952.0
4871,Республика Саха (Якутия),Болезни костно-мышечной системы и соединительной ткани,0-14 лет,3023.9,2080.3,2363.8,2451.7,2620.6,2589.0,3039.2,3410.0,2877.5,2642.0,2503.4,2605.1
4872,Республика Саха (Якутия),Болезни костно-мышечной системы и соединительной ткани,15-17 лет,3413.0,3756.4,3878.7,4614.6,5232.7,5610.2,5776.7,6058.4,5565.3,6066.9,4571.6,3604.7
4873,Республика Саха (Якутия),Болезни костно-мышечной системы и соединительной ткани,18 лет и старше,3528.0,4223.6,4115.9,3835.6,3844.5,3911.7,3701.4,4103.9,4374.7,4131.3,2655.9,3237.3
4874,Республика Саха (Якутия),Болезни костно-мышечной системы и соединительной ткани,Всего,3407.2,3723.7,3721.7,3575.6,3645.7,3704.0,3651.5,4037.0,4088.9,3862.2,2655.9,3237.3
4875,Республика Саха (Якутия),Болезни мочеполовой системы,0-14 лет,2824.7,3358.0,3580.2,3577.9,3447.4,3481.4,3520.4,3386.3,4496.7,3904.2,2890.8,3048.0
4876,Республика Саха (Якутия),Болезни мочеполовой системы,15-17 лет,4407.6,4172.3,3767.7,4334.8,4343.4,4644.1,4986.5,4984.2,5797.5,5554.8,4045.3,3550.7
4877,Республика Саха (Якутия),Болезни мочеполовой системы,18 лет и старше,5772.5,6621.9,6157.9,5980.3,5819.8,5660.2,5627.9,5781.7,6379.0,6539.1,5678.9,5362.3
4878,Республика Саха (Якутия),Болезни мочеполовой системы,Всего,5023.5,5758.5,5465.7,5375.5,5234.2,5139.3,5138.9,5217.8,5932.6,5892.1,4968.3,4752.4
4879,Республика Саха (Якутия),Болезни нервной системы,0-14 лет,5239.2,5552.4,5347.9,6296.6,6457.9,6303.6,7163.8,7237.7,7778.0,8060.8,6239.1,3985.8
4880,Республика Саха (Якутия),Болезни нервной системы,15-17 лет,4637.5,4364.2,4739.8,4548.8,4766.1,5915.8,6269.2,6003.8,7420.4,7519.6,5850.8,5609.7
4881,Республика Саха (Якутия),Болезни нервной системы,18 лет и старше,1855.0,2109.1,1973.4,2198.4,2222.2,2147.0,1916.6,2073.7,2202.5,2058.5,1641.9,1550.9
4882,Республика Саха (Якутия),Болезни нервной системы,Всего,2790.1,3000.7,2859.6,3206.7,3263.3,3226.4,3259.7,3386.8,3671.3,3657.2,2872.2,2275.6
4883,Республика Саха (Якутия),Болезни органов дыхания,0-14 лет,97845.9,112647.1,118181.8,129946.6,139858.4,146283.2,152455.9,155199.9,152674.0,151808.3,151052.2,164269.7
4884,Республика Саха (Якутия),Болезни органов дыхания,15-17 лет,41654.4,46772.6,46467.7,52750.1,63262.9,63833.5,69270.2,71773.4,70540.8,73196.2,79249.8,82154.7
4885,Республика Саха (Якутия),Болезни органов дыхания,18 лет и старше,14885.4,14712.3,14151.1,15675.4,16228.4,16060.0,16841.3,15947.0,16146.0,15634.9,16313.0,17075.6
4886,Республика Саха (Якутия),Болезни органов дыхания,Всего,35246.7,38186.6,38560.0,42336.5,45308.2,46582.1,48817.2,49144.4,49036.2,49333.7,50035.6,53933.4
